service_id,date,exception_type
288822_237128,20250421,2
288822_237128,20250420,2
288822_237136,20250106,2
288822_237136,20241225,2
288822_237136,20241226,2
288822_237136,20250101,2
288822_237137,20250421,2
288822_237137,20250420,2
288822_237150,20250106,2
288822_237150,20241225,2
288822_237150,20241226,2
288822_237150,20250101,2
288822_237152,20250421,2
288822_237152,20250420,2
288822_237387,20250106,1
288822_237387,20241225,1
288822_237387,20241226,1
288822_237387,20250101,1
288822_237388,20250421,1
288822_237388,20250420,1
288822_237389,20250106,1
288822_237389,20241225,1
288822_237389,20241226,1
288822_237389,20250101,1
288822_237390,20250421,1
288822_237390,20250420,1
288822_237413,20250106,1
288822_237413,20241225,1
288822_237413,20241226,1
288822_237413,20250101,1
288822_237414,20250421,1
288822_237414,20250420,1
288822_237415,20250106,1
288822_237415,20241225,1
288822_237415,20241226,1
288822_237415,20250101,1
288822_237416,20250421,1
288822_237416,20250420,1
288822_237417,20250106,1
288822_237417,20241225,1
288822_237417,20241226,1
288822_237417,20250101,1
288822_237418,20250421,1
288822_237418,20250420,1
288823_237904,20250126,2
288823_237904,20250124,2
288823_237904,20250122,2
288823_237904,20250123,2
288823_237904,20250121,2
288823_237904,20250125,2
288823_237907,20250106,2
288823_237907,20241225,2
288823_237907,20241226,2
288823_237907,20250101,2
288823_237908,20250421,2
288823_237908,20250420,2
288823_237911,20250106,2
288823_237911,20241225,2
288823_237911,20241226,2
288823_237911,20250101,2
288823_237912,20250421,2
288823_237912,20250420,2
288823_237913,20250106,2
288823_237913,20241225,2
288823_237913,20241226,2
288823_237913,20250101,2
288823_237914,20250421,2
288823_237914,20250420,2
288823_237915,20250106,2
288823_237915,20241225,2
288823_237915,20241226,2
288823_237915,20250101,2
288823_237916,20250421,2
288823_237916,20250420,2
288823_237920,20250421,1
288823_237920,20250420,1
288823_237921,20250421,2
288823_237921,20250420,2
288823_237922,20250106,2
288823_237922,20241225,2
288823_237922,20241226,2
288823_237922,20250101,2
288823_237923,20250421,2
288823_237923,20250420,2
288823_237924,20250106,2
288823_237924,20241225,2
288823_237924,20241226,2
288823_237924,20250101,2
288823_237925,20250421,2
288823_237925,20250420,2
288823_237926,20250106,2
288823_237926,20241225,2
288823_237926,20241226,2
288823_237926,20250101,2
288823_237927,20250421,2
288823_237927,20250420,2
288823_237928,20250106,1
288823_237928,20241225,1
288823_237928,20241226,1
288823_237928,20250101,1
288823_237929,20250106,2
288823_237929,20241225,2
288823_237929,20241226,2
288823_237929,20250101,2
288823_237933,20250106,2
288823_237933,20241225,2
288823_237933,20241226,2
288823_237933,20250101,2
288823_237934,20250421,2
288823_237934,20250420,2
288823_237935,20250106,2
288823_237935,20241225,2
288823_237935,20241226,2
288823_237935,20250101,2
288823_237936,20250421,2
288823_237936,20250420,2
288823_237937,20250106,2
288823_237937,20241225,2
288823_237937,20241226,2
288823_237937,20250101,2
288823_237938,20250421,2
288823_237938,20250420,2
288823_237939,20250106,2
288823_237939,20241225,2
288823_237939,20241226,2
288823_237939,20250101,2
288823_237940,20250421,2
288823_237940,20250420,2
288823_237944,20250421,1
288823_237944,20250420,1
288823_237945,20250421,2
288823_237945,20250420,2
288823_237946,20250106,2
288823_237946,20241225,2
288823_237946,20241226,2
288823_237946,20250101,2
288823_237947,20250421,2
288823_237947,20250420,2
288823_237948,20250106,2
288823_237948,20241225,2
288823_237948,20241226,2
288823_237948,20250101,2
288823_237949,20250421,2
288823_237949,20250420,2
288823_237950,20250106,2
288823_237950,20241225,2
288823_237950,20241226,2
288823_237950,20250101,2
288823_237951,20250421,2
288823_237951,20250420,2
288823_237952,20250106,2
288823_237952,20241225,2
288823_237952,20241226,2
288823_237952,20250101,2
288823_237953,20250421,2
288823_237953,20250420,2
288823_237954,20241227,1
288823_237954,20250103,1
288823_237956,20250815,1
288823_237956,20250502,1
288823_237956,20250620,1
288823_237956,20250430,2
288823_237956,20250618,2
288823_237956,20250814,2
288823_237958,20250421,1
288823_237958,20250420,1
288823_237959,20250421,2
288823_237959,20250420,2
288824_237316,20250106,1
288824_237316,20241225,1
288824_237316,20241226,1
288824_237316,20250101,1
288824_237317,20250421,1
288824_237317,20250420,1
288825_237321,20250106,1
288825_237321,20241225,1
288825_237321,20241226,1
288825_237321,20250101,1
288825_237322,20250421,1
288825_237322,20250420,1
288827_237190,20250106,2
288827_237190,20241225,2
288827_237190,20241226,2
288827_237190,20250101,2
288827_237191,20250421,2
288827_237191,20250420,2
288827_237206,20250106,2
288827_237206,20241225,2
288827_237206,20241226,2
288827_237206,20250101,2
288827_237207,20250421,2
288827_237207,20250420,2
288828_237221,20250106,1
288828_237221,20241225,1
288828_237221,20241226,1
288828_237221,20250101,1
288828_237222,20250421,1
288828_237222,20250420,1
288828_237223,20250106,2
288828_237223,20241225,2
288828_237223,20241226,2
288828_237223,20250101,2
288828_237224,20250421,2
288828_237224,20250420,2
288828_237227,20250106,1
288828_237227,20241225,1
288828_237227,20241226,1
288828_237227,20250101,1
288828_237228,20250421,1
288828_237228,20250420,1
288828_237229,20250106,2
288828_237229,20241225,2
288828_237229,20241226,2
288828_237229,20250101,2
288828_237230,20250421,2
288828_237230,20250420,2
288828_237235,20250106,2
288828_237235,20241225,2
288828_237235,20241226,2
288828_237235,20250101,2
288828_237236,20250421,2
288828_237236,20250420,2
288828_237239,20250106,2
288828_237239,20241225,2
288828_237239,20241226,2
288828_237239,20250101,2
288828_237240,20250421,2
288828_237240,20250420,2
288828_237241,20250106,1
288828_237241,20241225,1
288828_237241,20241226,1
288828_237241,20250101,1
288828_237242,20250421,1
288828_237242,20250420,1
288828_237247,20250106,1
288828_237247,20241225,1
288828_237247,20241226,1
288828_237247,20250101,1
288828_237248,20250421,1
288828_237248,20250420,1
288828_237261,20250106,2
288828_237261,20241225,2
288828_237261,20241226,2
288828_237261,20250101,2
288828_237262,20250421,2
288828_237262,20250420,2
288828_237302,20250106,1
288828_237302,20241225,1
288828_237302,20241226,1
288828_237302,20250101,1
288828_237303,20250106,2
288828_237303,20241225,2
288828_237303,20241226,2
288828_237303,20250101,2
288828_237307,20250106,1
288828_237307,20241225,1
288828_237307,20241226,1
288828_237307,20250101,1
288828_237308,20250421,1
288828_237308,20250420,1
288828_238057,20250106,2
288828_238057,20250421,2
288828_238057,20241225,2
288828_238057,20241226,2
288828_238057,20250101,2
288828_238057,20250420,2
288828_238058,20250106,2
288828_238058,20241225,2
288828_238058,20241226,2
288828_238058,20250101,2
288828_238059,20250421,2
288828_238059,20250420,2
288828_238075,20250106,2
288828_238075,20241225,2
288828_238075,20241226,2
288828_238075,20250101,2
288828_238076,20250421,2
288828_238076,20250420,2
288828_238079,20250106,1
288828_238079,20241225,1
288828_238079,20241226,1
288828_238079,20250101,1
288828_238080,20250421,1
288828_238080,20250420,1
288828_238087,20250106,1
288828_238087,20241225,1
288828_238087,20241226,1
288828_238087,20250101,1
288828_238088,20250106,2
288828_238088,20241225,2
288828_238088,20241226,2
288828_238088,20250101,2
288828_238089,20250421,1
288828_238089,20250420,1
288828_238090,20250421,2
288828_238090,20250420,2
288828_238091,20250106,2
288828_238091,20241225,2
288828_238091,20241226,2
288828_238091,20250101,2
288828_238092,20250421,2
288828_238092,20250420,2
288828_238095,20250106,2
288828_238095,20241225,2
288828_238095,20241226,2
288828_238095,20250101,2
288828_238096,20250421,2
288828_238096,20250420,2
288828_238097,20250106,1
288828_238097,20241225,1
288828_238097,20241226,1
288828_238097,20250101,1
288828_238098,20250106,2
288828_238098,20241225,2
288828_238098,20241226,2
288828_238098,20250101,2
288828_238102,20250106,2
288828_238102,20241225,2
288828_238102,20241226,2
288828_238102,20250101,2
288828_238103,20250421,2
288828_238103,20250420,2
288828_238106,20250106,1
288828_238106,20241225,1
288828_238106,20241226,1
288828_238106,20250101,1
288828_238107,20250421,1
288828_238107,20250420,1
288828_238110,20250106,1
288828_238110,20241225,1
288828_238110,20241226,1
288828_238110,20250101,1
288828_238111,20250421,1
288828_238111,20250420,1
288828_238120,20250106,1
288828_238120,20241225,1
288828_238120,20241226,1
288828_238120,20250101,1
288828_238121,20250106,2
288828_238121,20241225,2
288828_238121,20241226,2
288828_238121,20250101,2
288828_238124,20250421,1
288828_238124,20250420,1
288828_238125,20250421,2
288828_238125,20250420,2
288829_237219,20250106,2
288829_237219,20241225,2
288829_237219,20241226,2
288829_237219,20250101,2
288829_237220,20250421,2
288829_237220,20250420,2
288829_237225,20250106,2
288829_237225,20241225,2
288829_237225,20241226,2
288829_237225,20250101,2
288829_237226,20250421,2
288829_237226,20250420,2
288829_237231,20250106,2
288829_237231,20241225,2
288829_237231,20241226,2
288829_237231,20250101,2
288829_237232,20250421,2
288829_237232,20250420,2
288829_237233,20250106,1
288829_237233,20241225,1
288829_237233,20241226,1
288829_237233,20250101,1
288829_237234,20250421,1
288829_237234,20250420,1
288829_237245,20250106,2
288829_237245,20241225,2
288829_237245,20241226,2
288829_237245,20250101,2
288829_237246,20250421,2
288829_237246,20250420,2
288829_237249,20250106,2
288829_237249,20241225,2
288829_237249,20241226,2
288829_237249,20250101,2
288829_237250,20250421,2
288829_237250,20250420,2
288829_237253,20250106,2
288829_237253,20241225,2
288829_237253,20241226,2
288829_237253,20250101,2
288829_237254,20250421,2
288829_237254,20250420,2
288829_237255,20250106,2
288829_237255,20241225,2
288829_237255,20241226,2
288829_237255,20250101,2
288829_237256,20250421,2
288829_237256,20250420,2
288829_237305,20250106,2
288829_237305,20241225,2
288829_237305,20241226,2
288829_237305,20250101,2
288829_237306,20250421,2
288829_237306,20250420,2
288830_237251,20250106,1
288830_237251,20241225,1
288830_237251,20241226,1
288830_237251,20250101,1
288830_237252,20250421,1
288830_237252,20250420,1
288830_237263,20250106,1
288830_237263,20241225,1
288830_237263,20241226,1
288830_237263,20250101,1
288830_237264,20250106,2
288830_237264,20241225,2
288830_237264,20241226,2
288830_237264,20250101,2
288830_237265,20251111,1
288830_237265,20250421,1
288830_237265,20250619,1
288830_237265,20250815,1
288830_237265,20250501,1
288830_237266,20250421,2
288830_237266,20250420,2
288830_237268,20251111,1
288830_237268,20250421,1
288830_237268,20250503,1
288830_237268,20250619,1
288830_237268,20250815,1
288830_237268,20250501,1
288830_237268,20251101,1
288830_237269,20250421,2
288830_237269,20250420,2
288830_238062,20250106,1
288830_238062,20241225,1
288830_238062,20241226,1
288830_238062,20250101,1
288830_238081,20250106,2
288830_238081,20241225,2
288830_238081,20241226,2
288830_238081,20250101,2
288830_238082,20250421,2
288830_238082,20250420,2
288830_238116,20250106,2
288830_238116,20241225,2
288830_238116,20241226,2
288830_238116,20250101,2
288830_238117,20250421,2
288830_238117,20250420,2
288831_237272,20250106,2
288831_237272,20241225,2
288831_237272,20241226,2
288831_237272,20250101,2
288831_237273,20250421,2
288831_237273,20250420,2
288831_237274,20250106,2
288831_237274,20241225,2
288831_237274,20241226,2
288831_237274,20250101,2
288831_237275,20250421,2
288831_237275,20250420,2
288831_237276,20250106,2
288831_237276,20241225,2
288831_237276,20241226,2
288831_237276,20250101,2
288831_237277,20250421,2
288831_237277,20250420,2
288831_237278,20250106,2
288831_237278,20241225,2
288831_237278,20241226,2
288831_237278,20250101,2
288831_237279,20250421,2
288831_237279,20250420,2
288831_237280,20250106,2
288831_237280,20241225,2
288831_237280,20241226,2
288831_237280,20250101,2
288831_237281,20250421,2
288831_237281,20250420,2
288831_237282,20250106,2
288831_237282,20241225,2
288831_237282,20241226,2
288831_237282,20250101,2
288831_237283,20250421,2
288831_237283,20250420,2
288831_237284,20250106,2
288831_237284,20241225,2
288831_237284,20241226,2
288831_237284,20250101,2
288831_237285,20250421,2
288831_237285,20250420,2
288831_237286,20250106,2
288831_237286,20241225,2
288831_237286,20241226,2
288831_237286,20250101,2
288831_237287,20250421,2
288831_237287,20250420,2
288831_237288,20250106,2
288831_237288,20241225,2
288831_237288,20241226,2
288831_237288,20250101,2
288831_237289,20250421,2
288831_237289,20250420,2
288831_237290,20250106,2
288831_237290,20241225,2
288831_237290,20241226,2
288831_237290,20250101,2
288831_237291,20250421,2
288831_237291,20250420,2
288831_237367,20250106,1
288831_237367,20241225,1
288831_237367,20241226,1
288831_237367,20250101,1
288831_237368,20250421,1
288831_237368,20250420,1
288831_237391,20250106,2
288831_237391,20241225,2
288831_237391,20241226,2
288831_237391,20250101,2
288831_237392,20250421,2
288831_237392,20250420,2
288831_237704,20250106,2
288831_237704,20241225,2
288831_237704,20241226,2
288831_237704,20250101,2
288831_237705,20250421,2
288831_237705,20250420,2
288831_237710,20250106,1
288831_237710,20241225,1
288831_237710,20241226,1
288831_237710,20250101,1
288831_237711,20250421,1
288831_237711,20250420,1
288831_237714,20250106,2
288831_237714,20241225,2
288831_237714,20241226,2
288831_237714,20250101,2
288831_237715,20250421,2
288831_237715,20250420,2
288831_237716,20241231,1
288831_237716,20241225,1
288831_237716,20241224,1
288831_237716,20250105,1
288831_237717,20251110,1
288831_237717,20250814,1
288831_237717,20250430,1
288831_237717,20250618,1
288831_237717,20250420,1
288831_237718,20250106,2
288831_237718,20241225,2
288831_237718,20241226,2
288831_237718,20250101,2
288831_237720,20250421,2
288831_237720,20250420,2
288831_237726,20250106,2
288831_237726,20241225,2
288831_237726,20241226,2
288831_237726,20250101,2
288831_237727,20250421,2
288831_237727,20250420,2
288831_237765,20250106,2
288831_237765,20241225,2
288831_237765,20241226,2
288831_237765,20250101,2
288831_237766,20250421,2
288831_237766,20250420,2
288831_237769,20250106,2
288831_237769,20241225,2
288831_237769,20241226,2
288831_237769,20250101,2
288831_237770,20250421,2
288831_237770,20250420,2
288831_237779,20250106,2
288831_237779,20241225,2
288831_237779,20241226,2
288831_237779,20250101,2
288831_237780,20250421,2
288831_237780,20250420,2
288831_237781,20250106,2
288831_237781,20241225,2
288831_237781,20241226,2
288831_237781,20250101,2
288831_237782,20250421,2
288831_237782,20250420,2
288831_237783,20250106,2
288831_237783,20241225,2
288831_237783,20241226,2
288831_237783,20250101,2
288831_237784,20250421,2
288831_237784,20250420,2
288831_237785,20250106,2
288831_237785,20241225,2
288831_237785,20241226,2
288831_237785,20250101,2
288831_237786,20250421,2
288831_237786,20250420,2
288831_237790,20250421,1
288831_237790,20250420,1
288831_237791,20250421,2
288831_237791,20250420,2
288831_237796,20250106,2
288831_237796,20241225,2
288831_237796,20241226,2
288831_237796,20250101,2
288831_237797,20250421,2
288831_237797,20250420,2
288831_237800,20250106,2
288831_237800,20241225,2
288831_237800,20241226,2
288831_237800,20250101,2
288831_237801,20250421,2
288831_237801,20250420,2
288831_237810,20250421,1
288831_237810,20250420,1
288831_237811,20250421,2
288831_237811,20250420,2
288831_237812,20250106,2
288831_237812,20241225,2
288831_237812,20241226,2
288831_237812,20250101,2
288831_237813,20250421,2
288831_237813,20250420,2
288831_237816,20250106,2
288831_237816,20241225,2
288831_237816,20241226,2
288831_237816,20250101,2
288831_237817,20250421,2
288831_237817,20250420,2
288831_237820,20250106,2
288831_237820,20241225,2
288831_237820,20241226,2
288831_237820,20250101,2
288831_237821,20250421,2
288831_237821,20250420,2
288831_237822,20241231,2
288831_237822,20241225,2
288831_237822,20241224,2
288831_237822,20250105,2
288831_237823,20251110,2
288831_237823,20250814,2
288831_237823,20250430,2
288831_237823,20250618,2
288831_237823,20250420,2
288831_237824,20241231,1
288831_237824,20241225,1
288831_237824,20241224,1
288831_237824,20250105,1
288831_237825,20251110,1
288831_237825,20250814,1
288831_237825,20250430,1
288831_237825,20250618,1
288831_237825,20250420,1
288831_237826,20241231,2
288831_237826,20241225,2
288831_237826,20241224,2
288831_237826,20250105,2
288831_237827,20251110,2
288831_237827,20250814,2
288831_237827,20250430,2
288831_237827,20250618,2
288831_237827,20250420,2
288831_237828,20241231,1
288831_237828,20241225,1
288831_237828,20241224,1
288831_237828,20250105,1
288831_237829,20251110,1
288831_237829,20250814,1
288831_237829,20250430,1
288831_237829,20250618,1
288831_237829,20250420,1
288831_237837,20250106,2
288831_237837,20241225,2
288831_237837,20241226,2
288831_237837,20250101,2
288831_237838,20250421,2
288831_237838,20250420,2
288831_237839,20250106,1
288831_237839,20241225,1
288831_237839,20241226,1
288831_237839,20250101,1
288831_237841,20250421,1
288831_237841,20250420,1
288832_237292,20250106,2
288832_237292,20241225,2
288832_237292,20241226,2
288832_237292,20250101,2
288832_237293,20250421,2
288832_237293,20250420,2
288832_238126,20250106,1
288832_238126,20241225,1
288832_238126,20241226,1
288832_238126,20250101,1
288832_238127,20250421,1
288832_238127,20250420,1
288832_238131,20250421,1
288832_238131,20250420,1
288832_238132,20250421,2
288832_238132,20250420,2
288832_238135,20250106,2
288832_238135,20241225,2
288832_238135,20241226,2
288832_238135,20250101,2
288832_238136,20250421,2
288832_238136,20250420,2
288832_238137,20250106,1
288832_238137,20241225,1
288832_238137,20241226,1
288832_238137,20250101,1
288832_238138,20250421,1
288832_238138,20250420,1
288832_238142,20250421,1
288832_238142,20250420,1
288832_238143,20250421,2
288832_238143,20250420,2
288832_238146,20250106,2
288832_238146,20241225,2
288832_238146,20241226,2
288832_238146,20250101,2
288832_238147,20250421,2
288832_238147,20250420,2
288832_238148,20250106,2
288832_238148,20241225,2
288832_238148,20241226,2
288832_238148,20250101,2
288832_238149,20250421,2
288832_238149,20250420,2
288832_238152,20250106,2
288832_238152,20241225,2
288832_238152,20241226,2
288832_238152,20250101,2
288832_238153,20250421,2
288832_238153,20250420,2
288832_238155,20250421,1
288832_238155,20250420,1
288832_238156,20250421,2
288832_238156,20250420,2
288832_238157,20250106,1
288832_238157,20241225,1
288832_238157,20241226,1
288832_238157,20250101,1
288832_238158,20250421,1
288832_238158,20250420,1
288832_238161,20250106,2
288832_238161,20241225,2
288832_238161,20241226,2
288832_238161,20250101,2
288832_238162,20250421,2
288832_238162,20250420,2
288832_238171,20250106,1
288832_238171,20241225,1
288832_238171,20241226,1
288832_238171,20250101,1
288832_238172,20250421,1
288832_238172,20250420,1
288832_238173,20250106,2
288832_238173,20241225,2
288832_238173,20241226,2
288832_238173,20250101,2
288832_238174,20250421,2
288832_238174,20250420,2
288832_238175,20250106,1
288832_238175,20241225,1
288832_238175,20241226,1
288832_238175,20250101,1
288832_238176,20250421,1
288832_238176,20250420,1
288832_238179,20250106,2
288832_238179,20241225,2
288832_238179,20241226,2
288832_238179,20250101,2
288832_238180,20250421,2
288832_238180,20250420,2
288832_238181,20250106,2
288832_238181,20241225,2
288832_238181,20241226,2
288832_238181,20250101,2
288832_238182,20250421,2
288832_238182,20250420,2
288832_238183,20250106,2
288832_238183,20241225,2
288832_238183,20241226,2
288832_238183,20250101,2
288832_238184,20250421,2
288832_238184,20250420,2
288832_238191,20250106,2
288832_238191,20241225,2
288832_238191,20241226,2
288832_238191,20250101,2
288832_238192,20250421,2
288832_238192,20250420,2
288832_238193,20250106,2
288832_238193,20241225,2
288832_238193,20241226,2
288832_238193,20250101,2
288832_238194,20250421,2
288832_238194,20250420,2
288832_238198,20250421,1
288832_238198,20250420,1
288832_238199,20250421,2
288832_238199,20250420,2
288834_237569,20250106,2
288834_237569,20241225,2
288834_237569,20241226,2
288834_237569,20250101,2
288834_237570,20250421,2
288834_237570,20250420,2
288834_237575,20250106,2
288834_237575,20241225,2
288834_237575,20241226,2
288834_237575,20250101,2
288834_237576,20250421,2
288834_237576,20250420,2
288834_237581,20250106,2
288834_237581,20241225,2
288834_237581,20241226,2
288834_237581,20250101,2
288834_237582,20250421,2
288834_237582,20250420,2
288834_237587,20250106,2
288834_237587,20241225,2
288834_237587,20241226,2
288834_237587,20250101,2
288834_237588,20250421,2
288834_237588,20250420,2
288834_237589,20250106,1
288834_237589,20241225,1
288834_237589,20241226,1
288834_237589,20250101,1
288834_237590,20250421,1
288834_237590,20250420,1
288834_237591,20250106,2
288834_237591,20241225,2
288834_237591,20241226,2
288834_237591,20250101,2
288834_237592,20250421,2
288834_237592,20250420,2
288835_237353,20241231,1
288835_237353,20241224,1
288835_237354,20250430,1
288835_237354,20250618,1
288835_237354,20250814,1
288835_237355,20251110,1
288835_237381,20250106,2
288835_237381,20241225,2
288835_237381,20241226,2
288835_237381,20250101,2
288835_237382,20250421,2
288835_237382,20250420,2
288835_237531,20250106,2
288835_237531,20241225,2
288835_237531,20241226,2
288835_237531,20250101,2
288835_237532,20250421,2
288835_237532,20250420,2
288835_237535,20241227,1
288835_237535,20250102,1
288835_237535,20250107,1
288835_237535,20250106,2
288835_237537,20250422,1
288835_237537,20250502,1
288835_237537,20250620,1
288835_237537,20251112,1
288835_237538,20250106,2
288835_237538,20241225,2
288835_237538,20241226,2
288835_237538,20250101,2
288835_237539,20250421,2
288835_237539,20250420,2
288835_238200,20250106,2
288835_238200,20241225,2
288835_238200,20241226,2
288835_238200,20250101,2
288835_238201,20250421,2
288835_238201,20250420,2
288835_238206,20250106,2
288835_238206,20241225,2
288835_238206,20241226,2
288835_238206,20250101,2
288835_238207,20250421,2
288835_238207,20250420,2
288835_238209,20250106,1
288835_238209,20241225,1
288835_238209,20241226,1
288835_238209,20250101,1
288835_238210,20250421,1
288835_238210,20250420,1
288835_238213,20250106,2
288835_238213,20241225,2
288835_238213,20241226,2
288835_238213,20250101,2
288835_238214,20250421,2
288835_238214,20250420,2
288835_238215,20250106,1
288835_238215,20241225,1
288835_238215,20241226,1
288835_238215,20250101,1
288835_238216,20250421,1
288835_238216,20250420,1
288835_238237,20250106,2
288835_238237,20241225,2
288835_238237,20241226,2
288835_238237,20250101,2
288835_238238,20250421,2
288835_238238,20250420,2
288835_238249,20250106,2
288835_238249,20241225,2
288835_238249,20241226,2
288835_238249,20250101,2
288835_238250,20250421,2
288835_238250,20250420,2
288835_238261,20250421,1
288835_238261,20250420,1
288835_238262,20250421,2
288835_238262,20250420,2
288835_238267,20250106,2
288835_238267,20241225,2
288835_238267,20241226,2
288835_238267,20250101,2
288835_238268,20250421,2
288835_238268,20250420,2
288836_237022,20250106,1
288836_237022,20241225,1
288836_237022,20241226,1
288836_237022,20250101,1
288836_237029,20250106,2
288836_237029,20241225,2
288836_237029,20241226,2
288836_237029,20250101,2
288836_237348,20241231,1
288836_237348,20241225,1
288836_237348,20241224,1
288836_237348,20250105,1
288836_237349,20251110,1
288836_237349,20250814,1
288836_237349,20250430,1
288836_237349,20250618,1
288836_237349,20250420,1
288836_237350,20250106,1
288836_237350,20241225,1
288836_237350,20241226,1
288836_237350,20250101,1
288836_237351,20250421,1
288836_237351,20250420,1
288836_237719,20250421,1
288836_237719,20250420,1
288836_237725,20250421,2
288836_237725,20250420,2
288836_237729,20250430,1
288836_237730,20250618,1
288836_237978,20250106,1
288836_237978,20241225,1
288836_237978,20241226,1
288836_237978,20250101,1
288836_237979,20250106,2
288836_237979,20241225,2
288836_237979,20241226,2
288836_237979,20250101,2
288836_237980,20250421,1
288836_237980,20250420,1
288836_237981,20250421,2
288836_237981,20250420,2
288836_237984,20250106,2
288836_237984,20241225,2
288836_237984,20241226,2
288836_237984,20250101,2
288836_237985,20250421,2
288836_237985,20250420,2
288836_238000,20250106,2
288836_238000,20241225,2
288836_238000,20241226,2
288836_238000,20250101,2
288836_238001,20250421,2
288836_238001,20250420,2
288836_238008,20250106,1
288836_238008,20241225,1
288836_238008,20241226,1
288836_238008,20250101,1
288836_238009,20250106,2
288836_238009,20241225,2
288836_238009,20241226,2
288836_238009,20250101,2
288836_238028,20250421,1
288836_238028,20250420,1
288836_238029,20250421,2
288836_238029,20250420,2
288836_238030,20250106,2
288836_238030,20241225,2
288836_238030,20241226,2
288836_238030,20250101,2
288836_238031,20250725,1
288836_238031,20250808,1
288836_238031,20250912,1
288836_238031,20250620,1
288836_238031,20250829,1
288836_238031,20250926,1
288836_238031,20250905,1
288836_238031,20250919,1
288836_238031,20250502,1
288836_238031,20250711,1
288836_238031,20250801,1
288836_238031,20250718,1
288836_238031,20250704,1
288836_238031,20250822,1
288836_238031,20251111,2
288836_238031,20250421,2
288836_238031,20250619,2
288836_238031,20250430,2
288836_238031,20250618,2
288836_238031,20250501,2
288836_238033,20250430,1
288836_238034,20250618,1
288837_237333,20250106,2
288837_237333,20241225,2
288837_237333,20241226,2
288837_237333,20250101,2
288837_237334,20250421,2
288837_237334,20250420,2
288837_237336,20250106,2
288837_237336,20241225,2
288837_237336,20241226,2
288837_237336,20250101,2
288837_237338,20250421,2
288837_237338,20250420,2
288837_237341,20250106,2
288837_237341,20241225,2
288837_237341,20241226,2
288837_237341,20250101,2
288837_237342,20250421,2
288837_237342,20250420,2
288837_237421,20250106,2
288837_237421,20241225,2
288837_237421,20241226,2
288837_237421,20250101,2
288837_237422,20250421,2
288837_237422,20250420,2
288837_237426,20250421,1
288837_237426,20250420,1
288837_237427,20250421,2
288837_237427,20250420,2
288837_237432,20250106,1
288837_237432,20241225,1
288837_237432,20241226,1
288837_237432,20250101,1
288837_237433,20250421,1
288837_237433,20250420,1
288837_237436,20250106,2
288837_237436,20241225,2
288837_237436,20241226,2
288837_237436,20250101,2
288837_237437,20250421,2
288837_237437,20250420,2
288837_237444,20250106,2
288837_237444,20241225,2
288837_237444,20241226,2
288837_237444,20250101,2
288837_237445,20250421,2
288837_237445,20250420,2
288837_237450,20250106,1
288837_237450,20241225,1
288837_237450,20241226,1
288837_237450,20250101,1
288837_237451,20250106,2
288837_237451,20241225,2
288837_237451,20241226,2
288837_237451,20250101,2
288837_237454,20250421,1
288837_237454,20250420,1
288837_237455,20250421,2
288837_237455,20250420,2
288837_237464,20241227,1
288837_237464,20250103,1
288837_237464,20250106,2
288837_237464,20241225,2
288837_237464,20241226,2
288837_237464,20250101,2
288837_237465,20250502,1
288837_237465,20250620,1
288837_237465,20251111,2
288837_237465,20250421,2
288837_237465,20250619,2
288837_237465,20250814,2
288837_237465,20250430,2
288837_237465,20250618,2
288837_237465,20250501,2
288837_237466,20250106,1
288837_237466,20241225,1
288837_237466,20241226,1
288837_237466,20250101,1
288837_237467,20250421,1
288837_237467,20250420,1
288838_237369,20241225,1
288838_237369,20241226,1
288838_237370,20250106,1
288838_237370,20250101,1
288838_237371,20250421,1
288838_237371,20250420,1
288838_237470,20241225,2
288838_237470,20241226,2
288838_237471,20250106,2
288838_237472,20250421,2
288838_237472,20250420,2
288838_237473,20241225,1
288838_237473,20241226,1
288838_237474,20250106,1
288838_237474,20250101,1
288838_237475,20250421,1
288838_237475,20250420,1
288838_237476,20241225,2
288838_237476,20241226,2
288838_237477,20250106,2
288838_237478,20250421,2
288838_237478,20250420,2
288838_237479,20241225,2
288838_237479,20241226,2
288838_237480,20250106,2
288838_237481,20250421,2
288838_237481,20250420,2
288838_237488,20241225,2
288838_237488,20241226,2
288838_237489,20250106,2
288838_237490,20250421,2
288838_237490,20250420,2
288838_237492,20250106,1
288838_237492,20250101,1
288838_237493,20250106,2
288838_237495,20241225,2
288838_237495,20241226,2
288838_237496,20250106,2
288838_237497,20250421,2
288838_237497,20250420,2
288838_237501,20241225,2
288838_237501,20241226,2
288838_237502,20250106,2
288838_237503,20250421,2
288838_237503,20250420,2
288838_237504,20241225,1
288838_237504,20241226,1
288838_237505,20250106,1
288838_237505,20250101,1
288838_237506,20250421,1
288838_237506,20250420,1
288838_237507,20241225,2
288838_237507,20241226,2
288838_237508,20250106,2
288838_237509,20250421,2
288838_237509,20250420,2
288838_237519,20241225,2
288838_237519,20241226,2
288838_237520,20250106,2
288838_237521,20250421,2
288838_237521,20250420,2
288838_237525,20241225,2
288838_237525,20241226,2
288838_237526,20250106,2
288838_237527,20250421,2
288838_237527,20250420,2
288840_237311,20250106,1
288840_237311,20241225,1
288840_237311,20241226,1
288840_237311,20250101,1
288840_237312,20250421,1
288840_237312,20250420,1
288841_238302,20250106,1
288841_238302,20241225,1
288841_238302,20241226,1
288841_238302,20250101,1
288841_238303,20250421,1
288841_238303,20250420,1
